open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1609459200000,3.1859,3.86,3.0178,3.6497,3817118.74,1609545599999,13320352.515239,70279,2050029.52,7147803.2445330005,0
1609545600000,3.6544,3.9389999999999996,3.2851,3.4956,1768205.15,1609631999999,6320501.643065,33883,888531.89,3168661.829382,0
1609632000000,3.5005,3.83,3.3916,3.4691,989465.26,1609718399999,3561844.0373620004,23131,500701.58,1804771.084284,0
1609718400000,3.477,3.83,3.2283,3.5999,1242545.27,1609804799999,4375481.173986,27560,662167.67,2338914.4167130003,0
1609804800000,3.5999,4.3556,3.4703,4.2501,2403396.82,1609891199999,9663679.904451,51826,1219410.53,4894284.233295,0
1609891200000,4.2502,4.9773,4.1361,4.5788,2925158.25,1609977599999,13394273.806017,59158,1558815.17,7133637.158272999,0
1609977600000,4.5803,4.8205,4.1827,4.4707,1471492.75,1610063999999,6716608.549059,37538,722760.31,3310245.506624,0
1610064000000,4.4728,5.9,4.0,5.7,3037659.66,1610150399999,15644301.381811999,62970,1596143.14,8232276.773264,0
1610150400000,5.6999,7.487,5.5761,7.1877,4060100.24,1610236799999,26852840.184141,99912,2283782.49,15088168.756482001,0
1610236800000,7.2115,7.4969,6.15,6.5416,1865913.15,1610323199999,12731233.063482001,56837,944368.42,6447537.985956,0
1610323200000,6.541,7.0,5.72,6.4713,2065125.52,1610409599999,12868656.301747,48087,1034090.23,6473037.152658001,0
1610409600000,6.4623,8.2356,6.4198,7.72,3138438.02,1610495999999,23895551.546819,73633,1678610.39,12759412.646313,0
1610496000000,7.7254,8.5,7.1356,8.4695,1712008.71,1610582399999,13278110.425443,50326,903958.69,7039475.873385001,0
1610582400000,8.4693,9.6004,8.21,9.3177,2550051.08,1610668799999,23016359.067242,77752,1297926.72,11723869.679938,0
1610668800000,9.3192,9.89,8.57,9.3794,1991192.96,1610755199999,18532898.363093,59886,963079.79,8961755.313977001,0
1610755200000,9.3795,13.4991,9.1629,12.8421,3898717.61,1610841599999,46191726.755625,125110,2120071.03,25047952.175854,0
1610841600000,12.8222,14.69,12.3231,13.1746,3568856.68,1610927999999,47561869.480933,131618,1834429.18,24485846.748349,0
1610928000000,13.1748,13.857999999999999,12.5737,12.7035,1317372.42,1611014399999,17372363.7981,57946,643543.7,8502271.421693,0
1611014400000,12.6825,14.0,11.3433,11.7367,1846921.9,1611100799999,22865911.298781,74209,892663.76,11104031.587717999,0
1611100800000,11.7346,13.0765,11.03,12.3768,1515429.53,1611187199999,18387717.907916002,57307,735998.24,8949654.662046,0
1611187200000,12.3768,13.0147,11.0659,11.3225,1710782.31,1611273599999,20679197.776602,61349,878853.78,10641633.873403,0
1611273600000,11.3329,13.3899,10.673,12.7097,2250602.42,1611359999999,27350603.585194,83743,1178908.87,14366200.157433,0
1611360000000,12.7153,13.48,12.5059,12.8669,1224349.08,1611446399999,15877090.571723001,55714,638505.71,8290574.271093,0
1611446400000,12.8914,13.1725,12.2,12.4801,907179.12,1611532799999,11543137.090721,36740,439336.09,5589172.146493,0
1611532800000,12.4801,12.95,12.0598,12.1816,613873.67,1611619199999,7718176.262325,29776,309492.6,3902705.699778,0
1611619200000,12.1816,12.7333,11.3804,12.2088,873414.18,1611705599999,10551226.821742998,38305,447967.75,5417760.289395,0
1611705600000,12.177999999999999,12.215,10.77,11.158,740335.46,1611791999999,8456320.862451,40059,346256.01,3958374.7174339998,0
